unit_id,plant_site,capacity_mw,commission_year,combustion,cooling_technology,province,latitude,longitude,source,year_basis
G100000103557,国电乐东发电公司西南部电厂,350.0,2015,supercritical,once-through,Hainan,18.5374504,108.6827357,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000103558,国电乐东发电公司西南部电厂,350.0,2015,supercritical,once-through,Hainan,18.5374504,108.6827357,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000115493,哈密至重庆特高压直流工程配套煤电项目,1000.0,2025,ultra-supercritical,recirculating,Xinjiang,44.53792,92.926001,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000115494,哈密至重庆特高压直流工程配套煤电项目,1000.0,2026,ultra-supercritical,recirculating,Xinjiang,44.53792,92.926001,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000115495,哈密至重庆特高压直流工程配套煤电项目,1000.0,2025,ultra-supercritical,recirculating,Xinjiang,44.53792,92.926001,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000115496,哈密至重庆特高压直流工程配套煤电项目,1000.0,2026,ultra-supercritical,recirculating,Xinjiang,44.53792,92.926001,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000103603,大唐韩城发电厂,600.0,2005,subcritical,recirculating,Shaanxi,35.485961,110.394902,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000103604,大唐韩城发电厂,600.0,2005,subcritical,recirculating,Shaanxi,35.6007189,110.5557051,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000103605,大唐韩城发电厂,600.0,2008,subcritical,Air,Shaanxi,35.6007189,110.5557051,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000103606,大唐韩城发电厂,600.0,2008,subcritical,Air,Shaanxi,35.6007189,110.5557051,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000103607,国电长源汉川发电厂,330.0,1991,subcritical,once-through,Hubei,30.6566087,113.9172741,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000103608,国电长源汉川发电厂,330.0,1991,subcritical,once-through,Hubei,30.6566087,113.9172741,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000103609,国电长源汉川发电厂,330.0,1998,subcritical,once-through,Hubei,30.6566087,113.9172741,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000103610,国电长源汉川发电厂,330.0,1998,subcritical,once-through,Hubei,30.6566087,113.9172741,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000103611,国电长源汉川发电厂,1000.0,2012,ultra-supercritical,once-through,Hubei,30.6566087,113.9172741,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000103612,国电长源汉川发电厂,1000.0,2016,ultra-supercritical,once-through,Hubei,30.6566087,113.9172741,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000115345,国电长源汉川发电厂,1000.0,2025,ultra-supercritical,once-through,Hubei,30.6566087,113.9172741,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000115346,国电长源汉川发电厂,1000.0,2025,ultra-supercritical,once-through,Hubei,30.6566087,113.9172741,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000114836,国电电力邯郸热电厂,350.0,2023,supercritical,recirculating,Hebei,36.568955,114.649717,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000114837,国电电力邯郸热电厂,154.0,2023,subcritical,recirculating,Hebei,36.568955,114.649717,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000103613,国电电力邯郸东郊热电厂,350.0,2019,supercritical,recirculating,Hebei,36.57019,114.650886,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000103614,国电电力邯郸东郊热电厂,350.0,2019,supercritical,recirculating,Hebei,36.57019,114.650886,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100001020259,国电电力邯郸东郊热电厂,350.0,2023,supercritical,recirculating,Hebei,36.57019,114.650886,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100001020260,国电电力邯郸东郊热电厂,154.0,2023,supercritical,recirculating,Hebei,36.57019,114.650886,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000103619,华能国际河北邯峰发电厂,660.0,2001,subcritical,recirculating,Hebei,36.4717984,114.1516132,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000103620,华能国际河北邯峰发电厂,660.0,2001,subcritical,recirculating,Hebei,36.4717984,114.1516132,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000103625,神华福能龙岩发电厂,300.0,2009,subcritical,once-through,Fujian,25.2810326,117.1548879,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000103626,神华福能龙岩发电厂,300.0,2010,subcritical,once-through,Fujian,25.2810326,117.1548879,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000112110,蒙能杭锦煤矸石电厂,330.0,2016,subcritical,Air,Inner Mongolia,39.91998,109.115512,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000112111,蒙能杭锦煤矸石电厂,330.0,2016,subcritical,Air,Inner Mongolia,39.91998,109.115512,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000115834,国能哈尔滨热电厂,660.0,2026,ultra-supercritical,once-through,Heilongjiang,45.54531,126.65818,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000115835,国能哈尔滨热电厂,660.0,2026,ultra-supercritical,once-through,Heilongjiang,45.54531,126.65818,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000103373,国能哈尔滨热电厂,350.0,2013,supercritical,once-through,Heilongjiang,45.54531,126.65818,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000103374,国能哈尔滨热电厂,350.0,2014,supercritical,once-through,Heilongjiang,45.54531,126.65818,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000104040,华电哈尔滨热电厂,300.0,2006,subcritical,recirculating,Heilongjiang,45.710072,126.694899,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000104039,华电哈尔滨热电厂,300.0,2007,subcritical,recirculating,Heilongjiang,45.710072,126.694899,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000104041,华电哈尔滨热电厂,350.0,2017,subcritical,once-through,Heilongjiang,45.710072,126.694899,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000104051,"华电哈尔滨第三发电厂 660MW“上大压小”热电联产机组, 华电哈尔滨第三发电厂",220.0,1986,subcritical,recirculating,Heilongjiang,45.9663462,126.6637194,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000104052,"华电哈尔滨第三发电厂 660MW“上大压小”热电联产机组, 华电哈尔滨第三发电厂",220.0,1987,subcritical,recirculating,Heilongjiang,45.9663462,126.6637194,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000104053,"华电哈尔滨第三发电厂 660MW“上大压小”热电联产机组, 华电哈尔滨第三发电厂",600.0,1996,subcritical,recirculating,Heilongjiang,45.9663462,126.6637194,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000104054,"华电哈尔滨第三发电厂 660MW“上大压小”热电联产机组, 华电哈尔滨第三发电厂",600.0,1999,subcritical,recirculating,Heilongjiang,45.9663462,126.6637194,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000104649,国家能源集团河北沧东发电厂,600.0,2005,subcritical,once-through,Hebei,38.31,117.8786111,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000104650,国家能源集团河北沧东发电厂,600.0,2006,subcritical,once-through,Hebei,38.31,117.8786111,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000104651,国家能源集团河北沧东发电厂,660.0,2009,supercritical,once-through,Hebei,38.31,117.8786111,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000104652,国家能源集团河北沧东发电厂,660.0,2009,supercritical,once-through,Hebei,38.31,117.8786111,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000115657,国家能源集团河北沧东发电厂,660.0,2025,ultra-supercritical,once-through,Hebei,38.31,117.8786111,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000115658,国家能源集团河北沧东发电厂,660.0,2025,ultra-supercritical,once-through,Hebei,38.31,117.8786111,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000115828,国能河北蠡县热电联产项目,350.0,2025,ultra-supercritical,recirculating,Hebei,38.474969,115.606743,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000115829,国能河北蠡县热电联产项目,350.0,2025,ultra-supercritical,recirculating,Hebei,38.474969,115.606743,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000103704,国电河北龙山发电厂,600.0,2007,subcritical,once-through,Hebei,36.5985437,113.6907271,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000103705,国电河北龙山发电厂,600.0,2007,subcritical,once-through,Hebei,36.5985437,113.6907271,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000103754,鹤壁煤电股份热电厂,135.0,2007,supercritical,recirculating,Henan,35.785451,114.240224,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000103755,鹤壁煤电股份热电厂,135.0,2007,supercritical,recirculating,Henan,35.785451,114.240224,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000103756,河南投资集团鹤壁鹤淇发电厂,660.0,2015,ultra-supercritical,recirculating,Henan,35.721358,114.18552,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000103757,河南投资集团鹤壁鹤淇发电厂,660.0,2015,ultra-supercritical,recirculating,Henan,35.721358,114.18552,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000103708,河南投资集团鹤壁发电厂,300.0,2003,subcritical,recirculating,Henan,35.851366,114.1798126,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000103709,河南投资集团鹤壁发电厂,300.0,2003,subcritical,recirculating,Henan,35.851366,114.1798126,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000103710,河南投资集团鹤壁发电厂,600.0,2007,supercritical,recirculating,Henan,35.851366,114.1798126,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000103711,河南投资集团鹤壁发电厂,600.0,2007,supercritical,recirculating,Henan,35.851366,114.1798126,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000103712,国电英力特河滨热电,150.0,2006,subcritical,Air,Ningxia,39.306641,106.728496,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000103713,国电英力特河滨热电,150.0,2006,subcritical,Air,Ningxia,39.306641,106.728496,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000105267,合肥热电集团金源热电,50.0,2008,subcritical,recirculating,Anhui,31.722113,117.210266,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000103714,神华神皖合肥庐江发电厂,660.0,2018,ultra-supercritical,recirculating,Anhui,31.149388,117.454585,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000103715,神华神皖合肥庐江发电厂,660.0,2018,ultra-supercritical,recirculating,Anhui,31.149388,117.454585,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000103719,皖能合肥发电厂,630.0,2009,supercritical,recirculating,Anhui,31.913681,117.251775,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000103720,皖能合肥发电厂,630.0,2013,ultra-supercritical,recirculating,Anhui,31.913681,117.251775,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000103721,合肥第二发电厂,350.0,2001,subcritical,recirculating,Anhui,31.8047,117.5075,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000103722,合肥第二发电厂,350.0,2001,subcritical,recirculating,Anhui,31.8047,117.5075,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000103723,"国源电力和丰电厂, 神华国能和丰发电厂",300.0,2012,subcritical,recirculating,Xinjiang,46.6088,86.5936,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000103724,"国源电力和丰电厂, 神华国能和丰发电厂",300.0,2012,subcritical,recirculating,Xinjiang,46.6088,86.5936,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000104377,华能鹤岗发电厂,300.0,1997,subcritical,once-through,Heilongjiang,47.0963053,130.2989674,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000104378,华能鹤岗发电厂,300.0,1999,subcritical,once-through,Heilongjiang,47.0963053,130.2989674,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000104379,华能鹤岗发电厂,600.0,2007,supercritical,recirculating,Heilongjiang,47.0963053,130.2989674,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000109124,神华国能宝清发电厂,600.0,2020,supercritical,recirculating,Heilongjiang,46.250035,132.54726,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000109125,神华国能宝清发电厂,600.0,2020,supercritical,recirculating,Heilongjiang,46.250035,132.54726,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000112023,龙煤鹤岗矿业热电厂,50.0,1992,subcritical,recirculating,Heilongjiang,47.235641,130.22467,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000112024,龙煤鹤岗矿业热电厂,50.0,1992,subcritical,recirculating,Heilongjiang,47.235641,130.22467,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000103734,龙煤鹤岗矿业热电厂,50.0,2009,subcritical,recirculating,Heilongjiang,47.299173,130.254968,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000103735,龙煤鹤岗矿业热电厂,50.0,2009,subcritical,recirculating,Heilongjiang,47.299173,130.254968,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000103738,华电齐齐哈尔热电厂,300.0,2007,subcritical,recirculating,Heilongjiang,47.3791203,124.0502436,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000103739,华电齐齐哈尔热电厂,300.0,2007,subcritical,recirculating,Heilongjiang,47.3791203,124.0502436,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000103741,晋能控股漳泽电力河津发电厂,350.0,2000,subcritical,Air,Shanxi,35.6155518,110.6538916,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000103742,晋能控股漳泽电力河津发电厂,350.0,2000,subcritical,Air,Shanxi,35.6155518,110.6538916,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000103743,晋能控股漳泽电力河津发电厂,300.0,2005,subcritical,Air,Shanxi,35.6155518,110.6538916,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000103744,晋能控股漳泽电力河津发电厂,300.0,2005,subcritical,Air,Shanxi,35.6155518,110.6538916,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000104382,华能北方联合电力和林发电厂,600.0,2019,supercritical,Air,Inner Mongolia,40.27631,112.162201,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000104383,华能北方联合电力和林发电厂,600.0,2019,supercritical,Air,Inner Mongolia,40.27631,112.162201,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000113165,中铝河南分公司自备电厂,125.0,2008,subcritical,recirculating,Henan,34.818298,113.258971,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000113191,中铝河南分公司自备电厂,125.0,2008,subcritical,recirculating,Henan,34.818298,113.258971,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000101475,华润电力河南古城发电厂,320.0,2006,subcritical,recirculating,Henan,32.8720994,114.0435684,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000101476,华润电力河南古城发电厂,320.0,2006,subcritical,recirculating,Henan,32.8720994,114.0435684,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000109168,神华国能焦作电厂,660.0,2015,ultra-supercritical,recirculating,Henan,35.259935,113.499044,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000109169,神华国能焦作电厂,660.0,2015,ultra-supercritical,recirculating,Henan,35.259935,113.499044,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000103760,河南孟电集团辉县发电厂,300.0,2011,subcritical,recirculating,Henan,35.43126,113.83293,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000103761,河南孟电集团辉县发电厂,300.0,2011,subcritical,recirculating,Henan,35.43126,113.83293,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000115241,"河南能信热电公司热电联产异地升级改造工程, 河南平煤神马首山热能2✕350MW等容量替代民生热电项目",350.0,2025,supercritical,recirculating,Henan,33.8277814,113.45226,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000115242,"河南能信热电公司热电联产异地升级改造工程, 河南平煤神马首山热能2✕350MW等容量替代民生热电项目",350.0,2025,supercritical,recirculating,Henan,33.8277814,113.45226,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000103770,神火煤电发电厂,600.0,2011,supercritical,once-through,Henan,33.92948,116.54843,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000112041,洛阳新安电厂,300.0,2010,subcritical,recirculating,Henan,34.7413202,112.0634119,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000112042,洛阳新安电厂,300.0,2011,subcritical,recirculating,Henan,34.7413202,112.0634119,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000112043,洛阳新安电厂,600.0,2023,ultra-supercritical,recirculating,Henan,34.7413202,112.0634119,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000112044,洛阳新安电厂,600.0,2024,ultra-supercritical,recirculating,Henan,34.7413202,112.0634119,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000103781,永泰新密发电厂,320.0,2006,subcritical,recirculating,Henan,34.50003,113.59801,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000103782,永泰新密发电厂,320.0,2007,subcritical,recirculating,Henan,34.50003,113.59801,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000103783,永泰新密发电厂,1030.0,2012,ultra-supercritical,recirculating,Henan,34.50003,113.59801,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000103784,永泰新密发电厂,1030.0,2012,ultra-supercritical,recirculating,Henan,34.50003,113.59801,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000112033,河南投资集团中益发电厂,660.0,2015,ultra-supercritical,recirculating,Henan,35.2445824,113.8510899,GEM_with_Cooling_Technology_July2025.xlsx,2025
